subject_slug,subject_name,subject_code,topic_id,topic_name,domain,q_type,question_count,difficulty_mix,qa_file,status,review_state,layer
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Foundation,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Foundation,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Standard,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Standard,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Standard,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Standard,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Challenge,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Challenge,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Challenge,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Foundation,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Standard,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.4,,,question-level,1,Challenge,qa-question-level/4-4-capacity-utilisation-and-productivity-q-4.4-12.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Foundation,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Foundation,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Standard,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Standard,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Standard,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Standard,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Challenge,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Challenge,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Challenge,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Foundation,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Standard,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,4.5,,,question-level,1,Challenge,qa-question-level/4-5-location-decisions-and-outsourcing-q-4.5-12.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Foundation,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Foundation,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Standard,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Standard,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Standard,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Standard,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Challenge,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Challenge,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Challenge,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Foundation,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Standard,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.1,| 5.4 | Sources of finance and business accounts,,question-level,1,Challenge,qa-question-level/5-1-costs-revenue-and-profit-q-5.1-12.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Foundation,qa-question-level/5-2-break-even-analysis-q-5.2-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Foundation,qa-question-level/5-2-break-even-analysis-q-5.2-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Standard,qa-question-level/5-2-break-even-analysis-q-5.2-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Standard,qa-question-level/5-2-break-even-analysis-q-5.2-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Standard,qa-question-level/5-2-break-even-analysis-q-5.2-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Standard,qa-question-level/5-2-break-even-analysis-q-5.2-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Challenge,qa-question-level/5-2-break-even-analysis-q-5.2-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Challenge,qa-question-level/5-2-break-even-analysis-q-5.2-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Challenge,qa-question-level/5-2-break-even-analysis-q-5.2-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Foundation,qa-question-level/5-2-break-even-analysis-q-5.2-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Standard,qa-question-level/5-2-break-even-analysis-q-5.2-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.2,Break-even analysis,,question-level,1,Challenge,qa-question-level/5-2-break-even-analysis-q-5.2-12.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Foundation,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Foundation,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Standard,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Standard,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Standard,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Standard,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Challenge,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Challenge,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Challenge,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Foundation,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Standard,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.3,,,question-level,1,Challenge,qa-question-level/5-3-cash-flow-and-working-capital-q-5.3-12.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Foundation,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Foundation,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Standard,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Standard,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Standard,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Standard,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Challenge,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Challenge,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Challenge,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Foundation,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Standard,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,5.4,,,question-level,1,Challenge,qa-question-level/5-4-sources-of-finance-and-business-accounts-q-5.4-12.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Foundation,qa-question-level/6-1-government-policies-and-business-q-6.1-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Foundation,qa-question-level/6-1-government-policies-and-business-q-6.1-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Standard,qa-question-level/6-1-government-policies-and-business-q-6.1-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Standard,qa-question-level/6-1-government-policies-and-business-q-6.1-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Standard,qa-question-level/6-1-government-policies-and-business-q-6.1-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Standard,qa-question-level/6-1-government-policies-and-business-q-6.1-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Challenge,qa-question-level/6-1-government-policies-and-business-q-6.1-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Challenge,qa-question-level/6-1-government-policies-and-business-q-6.1-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Challenge,qa-question-level/6-1-government-policies-and-business-q-6.1-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Foundation,qa-question-level/6-1-government-policies-and-business-q-6.1-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Standard,qa-question-level/6-1-government-policies-and-business-q-6.1-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.1,Government policies and business,,question-level,1,Challenge,qa-question-level/6-1-government-policies-and-business-q-6.1-12.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Foundation,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Foundation,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Standard,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Standard,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Standard,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Standard,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Challenge,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Challenge,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Challenge,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Foundation,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Standard,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.2,Economic climate and business decisions,,question-level,1,Challenge,qa-question-level/6-2-economic-climate-and-business-decisions-q-6.2-12.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Foundation,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-01.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Foundation,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-02.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Standard,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-03.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Standard,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-04.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Standard,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-05.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Standard,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-06.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Challenge,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-07.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Challenge,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-08.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Challenge,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-09.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Foundation,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-10.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Standard,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-11.md,imported,pending,qa-question-level
igcse-business-studies-0450,Business Studies,0450,6.3,Globalisation and international trade,,question-level,1,Challenge,qa-question-level/6-3-globalisation-and-international-trade-q-6.3-12.md,imported,pending,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q01.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Foundation,qa-question-level/A1-algebraic-manipulation-formulae-q02.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Foundation,qa-question-level/A1-algebraic-manipulation-formulae-q03.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Challenge,qa-question-level/A1-algebraic-manipulation-formulae-q04.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q05.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q06.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q07.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q08.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q09.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q10.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q11.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Standard,qa-question-level/A1-algebraic-manipulation-formulae-q12.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Challenge,qa-question-level/A1-algebraic-manipulation-formulae-q13.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A1,,,question-level,1,Challenge,qa-question-level/A1-algebraic-manipulation-formulae-q14.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Standard,qa-question-level/A2-linear-equations-inequalities-q01.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Foundation,qa-question-level/A2-linear-equations-inequalities-q02.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Foundation,qa-question-level/A2-linear-equations-inequalities-q03.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Foundation,qa-question-level/A2-linear-equations-inequalities-q04.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Standard,qa-question-level/A2-linear-equations-inequalities-q05.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Standard,qa-question-level/A2-linear-equations-inequalities-q06.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Standard,qa-question-level/A2-linear-equations-inequalities-q07.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Standard,qa-question-level/A2-linear-equations-inequalities-q08.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Standard,qa-question-level/A2-linear-equations-inequalities-q09.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Standard,qa-question-level/A2-linear-equations-inequalities-q10.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Standard,qa-question-level/A2-linear-equations-inequalities-q11.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Challenge,qa-question-level/A2-linear-equations-inequalities-q12.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Challenge,qa-question-level/A2-linear-equations-inequalities-q13.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A2,,,question-level,1,Challenge,qa-question-level/A2-linear-equations-inequalities-q14.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Standard,qa-question-level/A3-sequences-q01.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Foundation,qa-question-level/A3-sequences-q02.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Foundation,qa-question-level/A3-sequences-q03.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Standard,qa-question-level/A3-sequences-q04.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Standard,qa-question-level/A3-sequences-q05.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Standard,qa-question-level/A3-sequences-q06.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Standard,qa-question-level/A3-sequences-q07.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Standard,qa-question-level/A3-sequences-q08.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Standard,qa-question-level/A3-sequences-q09.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Challenge,qa-question-level/A3-sequences-q10.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A3,,,question-level,1,Challenge,qa-question-level/A3-sequences-q11.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q01.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Foundation,qa-question-level/A4-graphs-q02.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Foundation,qa-question-level/A4-graphs-q03.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Challenge,qa-question-level/A4-graphs-q04.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q05.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q06.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q07.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q08.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q09.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q10.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q11.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Challenge,qa-question-level/A4-graphs-q12.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Challenge,qa-question-level/A4-graphs-q13.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A4,,,question-level,1,Standard,qa-question-level/A4-graphs-q14.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A5,,,question-level,1,Standard,qa-question-level/A5-simultaneous-equations-q01.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A5,,,question-level,1,Standard,qa-question-level/A5-simultaneous-equations-q02.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A5,,,question-level,1,Standard,qa-question-level/A5-simultaneous-equations-q03.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A5,,,question-level,1,Standard,qa-question-level/A5-simultaneous-equations-q04.md,imported,passed,qa-question-level
igcse-mathematics-0580,Mathematics,0580,A5,,,question-level,1,Standard,qa-question-level/A5-simultaneous-equations-q05.md,imported,passed,qa-question-level
